week_ending,week_number,weekly_gross_overall,show,theatre,weekly_gross,potential_gross,avg_ticket_price,top_ticket_price,seats_sold,seats_in_theatre,pct_capacity,performances,previews
1989-09-10,15,3454404,Les Miserables,Imperial Theatre,492441,NA,40.12,NA,12274,1752,0.8757,8,0
1989-09-10,15,3454404,The Phantom of the Opera,Majestic Theatre,554988,NA,42.38,NA,13096,1609,1.0174,8,0
1989-09-17,16,3971055,Cats,Winter Garden Theatre,431416,NA,38.29,NA,11267,1482,0.9503,8,0
1989-09-17,16,3971055,Les Miserables,Imperial Theatre,510178,NA,40.54,NA,12586,1752,0.898,8,0
1989-09-17,16,3971055,The Phantom of the Opera,Majestic Theatre,548813,NA,41.91,NA,13096,1609,1.0174,8,0
1989-09-24,17,3974908,Cats,Winter Garden Theatre,432342,NA,38.11,NA,11345,1482,0.9569,8,0
1989-09-24,17,3974908,Les Miserables,Imperial Theatre,514318,NA,40.95,NA,12561,1752,0.8962,8,0
1989-09-24,17,3974908,The Phantom of the Opera,Majestic Theatre,551553,NA,42.12,NA,13096,1609,1.0174,8,0
1989-10-01,18,3868356,Cats,Winter Garden Theatre,432239,NA,37.95,NA,11390,1482,0.9607,8,0
1989-10-01,18,3868356,Les Miserables,Imperial Theatre,502352,NA,40.55,NA,12387,1752,0.8838,8,0
1989-10-01,18,3868356,The Phantom of the Opera,Majestic Theatre,553094,NA,42.23,NA,13096,1609,1.0174,8,0
1989-10-08,19,4101151,Cats,Winter Garden Theatre,425756,NA,38.02,NA,11198,1482,0.9445,8,0
1989-10-08,19,4101151,Les Miserables,Imperial Theatre,490988,NA,40.53,NA,12113,1752,0.8642,8,0
1989-10-08,19,4101151,The Phantom of the Opera,Majestic Theatre,550611,NA,42.04,NA,13096,1609,1.0174,8,0
1989-10-15,20,4320520,Cats,Winter Garden Theatre,449094,NA,39.31,NA,11424,1482,0.9636,8,0
1989-10-15,20,4320520,Les Miserables,Imperial Theatre,526017,NA,40.09,NA,13120,1752,0.9361,8,0
1989-10-15,20,4320520,The Phantom of the Opera,Majestic Theatre,550296,NA,42.02,NA,13096,1609,1.0174,8,0
1989-10-22,21,5165736,Cats,Winter Garden Theatre,459344,NA,39.47,NA,11638,1482,0.9816,8,0
1989-10-22,21,5165736,Les Miserables,Imperial Theatre,548612,NA,40.1,NA,13682,1752,0.9762,8,0
1989-10-22,21,5165736,The Phantom of the Opera,Majestic Theatre,548873,NA,41.91,NA,13096,1609,1.0174,8,0
1989-10-29,22,5433531,Cats,Winter Garden Theatre,437306,NA,39.82,NA,10981,1482,0.9262,8,0
1989-10-29,22,5433531,Les Miserables,Imperial Theatre,538721,NA,41.05,NA,13123,1752,0.9363,8,0
1989-10-29,22,5433531,The Phantom of the Opera,Majestic Theatre,541510,NA,41.35,NA,13096,1609,1.0174,8,0
1989-11-05,23,5196181,Cats,Winter Garden Theatre,430370,NA,39.89,NA,10789,1482,0.91,8,0
1989-11-05,23,5196181,Les Miserables,Imperial Theatre,482072,NA,41.07,NA,11737,1752,0.8374,8,0
1989-11-05,23,5196181,The Phantom of the Opera,Majestic Theatre,545281,NA,41.64,NA,13096,1609,1.0174,8,0
1989-11-12,24,5555982,Cats,Winter Garden Theatre,453346,NA,41.28,NA,10982,1482,0.9263,8,0
1989-11-12,24,5555982,Les Miserables,Imperial Theatre,520733,NA,40.61,NA,12823,1752,0.9149,8,0
1989-11-12,24,5555982,The Phantom of the Opera,Majestic Theatre,546661,NA,41.74,NA,13096,1609,1.0174,8,0
1989-11-19,25,5602443,Cats,Winter Garden Theatre,426722,NA,40.34,NA,10578,1482,0.8922,8,0
1989-11-19,25,5602443,Les Miserables,Imperial Theatre,525580,NA,41.24,NA,12744,1752,0.9092,8,0
1989-11-19,25,5602443,The Phantom of the Opera,Majestic Theatre,545060,NA,41.62,NA,13096,1609,1.0174,8,0
1989-11-26,26,6386683,Cats,Winter Garden Theatre,515813,NA,44.11,NA,11694,1482,0.9863,8,0
1989-11-26,26,6386683,Les Miserables,Imperial Theatre,551894,NA,41.54,NA,13286,1752,0.9479,8,0
1989-11-26,26,6386683,The Phantom of the Opera,Majestic Theatre,546623,NA,41.74,NA,13096,1609,1.0174,8,0
1989-12-03,27,6078178,Cats,Winter Garden Theatre,398245,NA,41.74,NA,9540,1482,0.8047,8,0
1989-12-03,27,6078178,Les Miserables,Imperial Theatre,504862,NA,40.57,NA,12444,1752,0.8878,8,0
1989-12-03,27,6078178,The Phantom of the Opera,Majestic Theatre,551454,NA,42.11,NA,13096,1609,1.0174,8,0
1989-12-10,28,6667156,Cats,Winter Garden Theatre,437521,NA,41.31,NA,10590,1482,0.8932,8,0
1989-12-10,28,6667156,Les Miserables,Imperial Theatre,532505,NA,40.92,NA,13014,1752,0.9285,8,0
