Date,Inverter,Energy,
1/22/2022,130,9013.7,
1/23/2022,130,9098.0,
1/24/2022,130,8901.6,
1/25/2022,130,8862.5,
1/26/2022,130,9179.4,
1/27/2022,130,8894.4,
1/28/2022,130,8098.0,
1/29/2022,130,6179.0,
1/30/2022,130,9288.4,
1/31/2022,130,3823.6,
2/1/2022,130,10165.3,
2/2/2022,130,10209.8,
2/3/2022,130,9260.2,
2/4/2022,130,10185.6,
2/5/2022,130,8704.4,
2/6/2022,130,10206.0,
2/7/2022,130,10213.5,
2/8/2022,130,9949.2,
2/9/2022,130,9014.5,
2/10/2022,130,10229.9,
2/11/2022,130,10131.0,
2/12/2022,130,10331.4,
2/13/2022,130,10276.9,
2/14/2022,130,8925.1,
2/15/2022,130,8367.1,
2/16/2022,130,11926.0,
2/17/2022,130,9718.0,
2/18/2022,130,1938.8,
2/19/2022,130,2377.1,
2/20/2022,130,1386.6,
2/21/2022,130,2317.8,
2/22/2022,130,3607.4,
2/23/2022,130,12229.8,
2/24/2022,130,4567.7,
2/25/2022,130,8664.7,
2/26/2022,130,1626.0,
2/27/2022,130,4917.9,
2/28/2022,130,12610.3,
3/1/2022,130,10646.7,
3/2/2022,130,9723.5,
3/3/2022,130,5583.4,
3/4/2022,130,4559.9,
3/5/2022,130,8179.2,
3/6/2022,130,11165.6,
3/7/2022,130,13201.0,
3/8/2022,130,13442.6,
3/9/2022,130,12221.5,
3/10/2022,130,12581.4,
3/11/2022,130,13215.7,
3/12/2022,130,13782.1,
3/13/2022,130,11081.3,
3/14/2022,130,13876.7,
3/15/2022,130,6586.4,
3/16/2022,130,14215.2,
3/17/2022,130,7064.9,
3/18/2022,130,12787.8,
3/19/2022,130,2593.6,
3/20/2022,130,2440.3,
3/21/2022,130,9382.2,
3/22/2022,130,14083.5,
3/23/2022,130,12280.6,
3/24/2022,130,13881.5,
3/25/2022,130,11690.6,
3/26/2022,130,13405.7,
3/27/2022,130,12104.8,
3/28/2022,130,5332.3,
3/29/2022,130,10221.4,
3/30/2022,130,11868.1,
3/31/2022,130,13037.1,
4/1/2022,130,14354.0,
4/2/2022,130,13634.1,
4/3/2022,130,12748.7,
4/4/2022,130,12641.4,
4/5/2022,130,15110.0,
4/6/2022,130,14401.8,
4/7/2022,130,14283.2,
4/8/2022,130,14809.9,
4/9/2022,130,15211.7,
4/10/2022,130,14688.9,
4/11/2022,130,9282.6,
4/12/2022,130,8645.4,
4/13/2022,130,10060.3,
4/14/2022,130,13208.6,
4/15/2022,130,13284.0,
4/16/2022,130,10248.4,
4/17/2022,130,11006.0,
4/18/2022,130,13523.3,
4/19/2022,130,13041.8,
4/20/2022,130,15125.9,
4/21/2022,130,5709.5,
4/22/2022,130,12432.2,
4/23/2022,130,16170.8,
4/24/2022,130,15808.5,
4/25/2022,130,14996.3,
4/26/2022,130,10284.7,
4/27/2022,130,13338.7,
4/28/2022,130,11651.8,
4/29/2022,130,16777.5,
4/30/2022,130,16095.0,
5/1/2022,130,12601.5,
5/2/2022,130,16570.3,
5/3/2022,130,17189.3,
5/4/2022,130,16821.5,
5/5/2022,130,14883.4,
5/6/2022,130,16796.7,
5/7/2022,130,16765.1,
5/8/2022,130,15792.2,
5/9/2022,130,12763.6,
5/10/2022,130,13124.8,
5/11/2022,130,4283.3,
5/12/2022,130,5875.4,
5/13/2022,130,16829.5,
5/14/2022,130,17092.8,
5/15/2022,130,13757.2,
5/16/2022,130,17295.3,
5/17/2022,130,17129.2,
5/18/2022,130,17070.8,
5/19/2022,130,13650.7,
5/20/2022,130,17417.4,
5/21/2022,130,17937.1,
5/22/2022,130,12918.4,
5/23/2022,130,15609.9,
5/24/2022,130,17354.9,
5/25/2022,130,14596.6,
5/26/2022,130,15183.2,
5/27/2022,130,15121.3,
5/28/2022,130,15124.9,
5/29/2022,130,15412.9,
5/30/2022,130,17619.8,
5/31/2022,130,17464.3,
6/1/2022,130,17649.8,
6/2/2022,130,14885.7,
6/3/2022,130,15745.5,
6/4/2022,130,14273.5,
6/5/2022,130,17092.4,
6/6/2022,130,17606.7,
6/7/2022,130,17123.3,
6/8/2022,130,16707.0,
6/9/2022,130,15790.3,
6/10/2022,130,17404.0,
6/11/2022,130,17705.5,
6/12/2022,130,15789.7,
6/13/2022,130,17812.0,
6/14/2022,130,17591.1,
6/15/2022,130,17587.4,
6/16/2022,130,17522.3,
6/17/2022,130,12213.7,
6/18/2022,130,17805.4,
6/19/2022,130,17656.5,
6/20/2022,130,17694.2,
6/21/2022,130,17248.4,
6/22/2022,130,11161.6,
6/23/2022,130,15720.3,
6/24/2022,130,16995.3,
6/25/2022,130,15055.7,
6/26/2022,130,17382.2,
6/27/2022,130,17426.9,
6/28/2022,130,17382.8,
6/29/2022,130,17800.0,
6/30/2022,130,18262.8,
7/1/2022,130,16897.3,
7/2/2022,130,17992.7,
7/3/2022,130,13380.1,
7/4/2022,130,12193.9,
7/5/2022,130,17301.9,
7/6/2022,130,17422.5,
7/7/2022,130,17510.5,
7/8/2022,130,16690.0,
7/9/2022,130,17629.5,
7/10/2022,130,17654.6,
7/11/2022,130,17199.0,
7/12/2022,130,16883.9,
7/13/2022,130,17260.8,
7/14/2022,130,16923.9,
7/15/2022,130,17022.6,
7/16/2022,130,16800.3,
7/17/2022,130,15915.3,
7/18/2022,130,11001.3,
7/19/2022,130,16482.8,
7/20/2022,130,16576.8,
7/21/2022,130,17112.3,
7/22/2022,130,17126.1,
7/23/2022,130,16903.8,
7/24/2022,130,16882.7,
7/25/2022,130,16669.5,
7/26/2022,130,16448.0,
7/27/2022,130,15661.5,
7/28/2022,130,14611.7,
7/29/2022,130,14426.0,
7/30/2022,130,13481.6,
7/31/2022,130,8227.0,
8/1/2022,130,10922.0,
8/2/2022,130,14659.4,
8/3/2022,130,14651.7,
8/4/2022,130,11346.5,
8/5/2022,130,10146.2,
8/6/2022,130,16020.6,
8/7/2022,130,15978.9,
8/8/2022,130,14169.4,
8/9/2022,130,15153.4,
8/10/2022,130,15753.2,
8/11/2022,130,15843.1,
8/12/2022,130,15859.9,
8/13/2022,130,15767.7,
8/14/2022,130,15984.1,
8/15/2022,130,15480.4,
8/16/2022,130,14975.2,
8/17/2022,130,11915.5,
8/18/2022,130,14701.1,
8/19/2022,130,14933.7,
8/20/2022,130,14743.0,
8/21/2022,130,14643.5,
8/22/2022,130,14907.6,
8/23/2022,130,14684.6,
8/24/2022,130,13818.9,
8/25/2022,130,13930.9,
8/26/2022,130,14185.1,
8/27/2022,130,13220.0,
8/28/2022,130,14229.9,
8/29/2022,130,13734.9,
8/30/2022,130,13614.8,
8/31/2022,130,14752.0,
9/1/2022,130,14565.7,
9/2/2022,130,14086.8,
9/3/2022,130,14500.5,
9/4/2022,130,13911.8,
9/5/2022,130,13236.4,
9/6/2022,130,12965.1,
9/7/2022,130,2956.9,
9/8/2022,130,11458.1,
9/9/2022,130,12182.6,
9/10/2022,130,5321.6,
9/11/2022,130,11705.9,
9/12/2022,130,12989.4,
9/13/2022,130,11740.7,
9/14/2022,130,14936.0,
9/15/2022,130,10920.1,
9/16/2022,130,19816.3,
9/17/2022,130,19264.4,
9/18/2022,130,8728.3,
9/19/2022,130,5346.1,
9/20/2022,130,20694.7,
9/21/2022,130,19757.4,
9/22/2022,130,20971.0,
9/23/2022,130,20134.0,
9/24/2022,130,19314.4,
9/25/2022,130,18107.1,
9/26/2022,130,18427.1,
9/27/2022,130,18763.1,
9/28/2022,130,18623.3,
9/29/2022,130,18583.5,
9/30/2022,130,18242.9,
10/1/2022,130,17988.4,
10/2/2022,130,18286.2,
10/3/2022,130,0.0,
10/4/2022,130,17738.8,
10/5/2022,130,16939.4,
10/6/2022,130,16543.3,
10/7/2022,130,16513.8,
10/8/2022,130,16414.8,
10/9/2022,130,16350.0,
10/10/2022,130,16378.4,
10/11/2022,130,16372.7,
10/12/2022,130,15805.2,
10/13/2022,130,15459.7,
10/14/2022,130,15563.9,
10/15/2022,130,15340.0,
10/16/2022,130,15312.0,
10/17/2022,130,14980.0,
10/18/2022,130,13379.3,
10/19/2022,130,13675.1,
10/20/2022,130,10510.8,
10/21/2022,130,13996.0,
10/22/2022,130,11076.2,
10/23/2022,130,15536.7,
10/24/2022,130,15239.9,
10/25/2022,130,14352.5,
10/26/2022,130,10409.9,
10/27/2022,130,16336.1,
10/28/2022,130,9335.5,
10/29/2022,130,9038.0,
10/30/2022,130,9124.0,
10/31/2022,130,2925.2,
11/1/2022,130,6714.7,
11/2/2022,130,6983.8,
11/3/2022,130,7603.1,
11/4/2022,130,6653.8,
11/5/2022,130,3107.3,
11/6/2022,130,1040.1,
11/7/2022,130,2115.6,
11/8/2022,130,1911.9,
11/9/2022,130,8140.0,
11/10/2022,130,9831.2,
11/11/2022,130,7427.1,
11/12/2022,130,8576.3,
11/13/2022,130,9706.1,
11/14/2022,130,9350.8,
11/15/2022,130,13394.3,
1/1/2022,131,6773.0,
1/2/2022,131,3424.9,
1/3/2022,131,6302.7,
1/4/2022,131,3138.1,
1/5/2022,131,2978.4,
1/6/2022,131,5735.3,
1/7/2022,131,3067.2,
1/8/2022,131,5559.3,
1/9/2022,131,5716.1,
1/10/2022,131,4946.3,
1/11/2022,131,6068.2,
1/12/2022,131,4188.7,
1/13/2022,131,3444.9,
1/14/2022,131,3136.0,
1/15/2022,131,2061.3,
1/16/2022,131,5266.1,
1/17/2022,131,4708.4,
1/18/2022,131,7349.4,
1/19/2022,131,7802.0,
1/20/2022,131,7810.9,
1/21/2022,131,7955.7,
1/22/2022,131,8772.1,
1/23/2022,131,8806.6,
1/24/2022,131,8626.2,
1/25/2022,131,8559.5,
1/26/2022,131,8866.5,
1/27/2022,131,8631.5,
1/28/2022,131,7869.0,
1/29/2022,131,6047.0,
1/30/2022,131,9001.2,
1/31/2022,131,3746.6,
2/1/2022,131,9836.3,
2/2/2022,131,9865.8,
2/3/2022,131,8989.3,
2/4/2022,131,9847.4,
2/5/2022,131,8415.2,
2/6/2022,131,9856.1,
2/7/2022,131,9860.7,
2/8/2022,131,9612.0,
2/9/2022,131,8768.0,
2/10/2022,131,9885.9,
2/11/2022,131,9743.7,
2/12/2022,131,9934.4,
2/13/2022,131,9877.2,
2/14/2022,131,8583.9,
2/15/2022,131,8178.2,
2/16/2022,131,11443.7,
2/17/2022,131,10072.9,
2/18/2022,131,2054.6,
2/19/2022,131,2214.9,
2/20/2022,131,768.6,
2/21/2022,131,2336.2,
2/22/2022,131,3508.3,
2/23/2022,131,12216.2,
2/24/2022,131,4220.6,
2/25/2022,131,8446.2,
2/26/2022,131,1277.1,
2/27/2022,131,4651.8,
2/28/2022,131,12130.6,
3/1/2022,131,10244.7,
3/2/2022,131,10598.0,
3/3/2022,131,5735.6,
3/4/2022,131,4421.9,
3/5/2022,131,8206.2,
3/6/2022,131,11256.5,
3/7/2022,131,12730.9,
3/8/2022,131,12953.2,
3/9/2022,131,11699.5,
3/10/2022,131,13313.1,
3/11/2022,131,13482.7,
3/12/2022,131,13263.3,
3/13/2022,131,10715.4,
3/14/2022,131,13398.7,
3/15/2022,131,6526.0,
3/16/2022,131,13893.4,
3/17/2022,131,6755.3,
3/18/2022,131,12625.4,
3/19/2022,131,2437.8,
3/20/2022,131,2491.4,
3/21/2022,131,8747.8,
3/22/2022,131,13608.6,
3/23/2022,131,12555.6,
3/24/2022,131,13483.9,
3/25/2022,131,11435.5,
3/26/2022,131,13048.1,
3/27/2022,131,11942.5,
3/28/2022,131,5242.6,
3/29/2022,131,9930.0,
3/30/2022,131,11584.1,
3/31/2022,131,12606.9,
4/1/2022,131,13997.9,
4/2/2022,131,13378.6,
4/3/2022,131,12606.0,
4/4/2022,131,12563.8,
4/5/2022,131,14998.3,
4/6/2022,131,14795.8,
4/7/2022,131,14286.1,
4/8/2022,131,14467.3,
4/9/2022,131,15120.3,
4/10/2022,131,14555.6,
4/11/2022,131,9134.4,
4/12/2022,131,8940.5,
4/13/2022,131,9873.1,
4/14/2022,131,12949.3,
4/15/2022,131,12462.4,
4/16/2022,131,8389.5,
4/17/2022,131,10749.9,
4/18/2022,131,13350.1,
4/19/2022,131,12694.1,
4/20/2022,131,15590.8,
4/21/2022,131,5523.3,
4/22/2022,131,11956.5,
4/23/2022,131,16159.2,
4/24/2022,131,14399.8,
4/25/2022,131,14538.3,
4/26/2022,131,10057.6,
4/27/2022,131,15187.1,
4/28/2022,131,11864.0,
4/29/2022,131,16190.9,
4/30/2022,131,15306.7,
5/1/2022,131,12328.2,
5/2/2022,131,15881.1,
5/3/2022,131,16830.0,
5/4/2022,131,16225.2,
5/5/2022,131,14390.1,
5/6/2022,131,16373.9,
5/7/2022,131,16141.6,
5/8/2022,131,13972.2,
5/9/2022,131,12334.2,
5/10/2022,131,12826.4,
5/11/2022,131,5071.1,
5/12/2022,131,5595.3,
5/13/2022,131,16354.9,
5/14/2022,131,16817.3,
5/15/2022,131,13474.9,
5/16/2022,131,16347.2,
5/17/2022,131,16380.1,
5/18/2022,131,15868.6,
5/19/2022,131,13832.3,
5/20/2022,131,16776.6,
5/21/2022,131,17374.3,
5/22/2022,131,11532.9,
5/23/2022,131,14011.4,
5/24/2022,131,16628.9,
5/25/2022,131,13801.1,
5/26/2022,131,14626.5,
5/27/2022,131,14601.9,
5/28/2022,131,14222.5,
5/29/2022,131,14947.6,
5/30/2022,131,17425.6,
5/31/2022,131,17277.4,
6/1/2022,131,17019.9,
6/2/2022,131,14492.7,
6/3/2022,131,15119.1,
6/4/2022,131,13746.7,
6/5/2022,131,16508.1,
6/6/2022,131,17008.1,
6/7/2022,131,16680.3,
6/8/2022,131,16097.4,
6/9/2022,131,15306.3,
6/10/2022,131,16924.2,
6/11/2022,131,17017.9,
6/12/2022,131,15230.2,
6/13/2022,131,17473.9,
6/14/2022,131,16936.6,
6/15/2022,131,17141.9,
6/16/2022,131,16681.8,
6/17/2022,131,11824.3,
6/18/2022,131,17222.2,
6/19/2022,131,17247.6,
6/20/2022,131,17064.3,
6/21/2022,131,16859.9,
6/22/2022,131,10870.8,
6/23/2022,131,15238.9,
6/24/2022,131,16477.1,
6/25/2022,131,14577.4,
6/26/2022,131,16835.6,
6/27/2022,131,16850.0,
6/28/2022,131,16826.6,
6/29/2022,131,17199.2,
6/30/2022,131,15161.5,
7/1/2022,131,8232.9,
7/2/2022,131,17140.0,
7/3/2022,131,12595.1,
7/4/2022,131,11563.1,
7/5/2022,131,16840.1,
7/6/2022,131,16873.1,
7/7/2022,131,16984.8,
7/8/2022,131,16181.3,
7/9/2022,131,16883.7,
7/10/2022,131,17090.6,
7/11/2022,131,16594.5,
7/12/2022,131,16294.4,
7/13/2022,131,16652.0,
7/14/2022,131,16373.5,
7/15/2022,131,16463.9,
7/16/2022,131,16200.7,
7/17/2022,131,15402.2,
7/18/2022,131,10678.7,
7/19/2022,131,15942.9,
7/20/2022,131,15996.2,
7/21/2022,131,16515.5,
7/22/2022,131,16555.1,
7/23/2022,131,16336.9,
7/24/2022,131,16263.1,
7/25/2022,131,16110.4,
7/26/2022,131,15936.1,
7/27/2022,131,15137.4,
7/28/2022,131,14171.7,
7/29/2022,131,14032.6,
7/30/2022,131,13059.4,
7/31/2022,131,7962.1,
8/1/2022,131,10473.4,
8/2/2022,131,14213.8,
8/3/2022,131,14086.6,
8/4/2022,131,10908.9,
8/5/2022,131,9825.2,
8/6/2022,131,15464.7,
8/7/2022,131,15469.4,
8/8/2022,131,13703.9,
8/9/2022,131,14647.0,
8/10/2022,131,15168.9,
8/11/2022,131,15278.9,
8/12/2022,131,15303.9,
8/13/2022,131,15121.5,
8/14/2022,131,15378.2,
8/15/2022,131,14939.6,
8/16/2022,131,14425.4,
8/17/2022,131,11457.7,
8/18/2022,131,14118.8,
8/19/2022,131,14362.2,
8/20/2022,131,14180.7,
8/21/2022,131,14139.3,
8/22/2022,131,14351.9,
8/23/2022,131,14182.5,
8/24/2022,131,13361.0,
8/25/2022,131,13437.7,
8/26/2022,131,13649.0,
8/27/2022,131,12757.0,
8/28/2022,131,13678.7,
8/29/2022,131,13203.8,
8/30/2022,131,13084.4,
8/31/2022,131,14303.1,
9/1/2022,131,14111.4,
9/2/2022,131,13588.0,
9/3/2022,131,14010.5,
9/4/2022,131,13465.0,
9/5/2022,131,12791.4,
9/6/2022,131,12605.1,
9/7/2022,131,2869.6,
9/8/2022,131,10557.4,
9/9/2022,131,11784.9,
9/10/2022,131,5160.2,
9/11/2022,131,10589.2,
9/12/2022,131,9192.3,
9/13/2022,131,11446.4,
9/14/2022,131,14478.6,
9/15/2022,131,8023.3,
9/16/2022,131,19234.5,
9/17/2022,131,18698.0,
9/18/2022,131,8370.9,
9/19/2022,131,5148.5,
9/20/2022,131,20063.4,
9/21/2022,131,18966.4,
9/22/2022,131,20281.5,
9/23/2022,131,19466.4,
9/24/2022,131,18742.5,
9/25/2022,131,17457.5,
9/26/2022,131,17887.7,
9/27/2022,131,18218.9,
9/28/2022,131,18161.3,
9/29/2022,131,18089.6,
9/30/2022,131,17766.4,
10/1/2022,131,17517.2,
10/2/2022,131,17794.7,
10/3/2022,131,0.0,
10/4/2022,131,17243.0,
10/5/2022,131,16466.2,
10/6/2022,131,16101.4,
10/7/2022,131,16085.3,
10/8/2022,131,15961.3,
10/9/2022,131,15981.0,
10/10/2022,131,15931.3,
10/11/2022,131,15930.2,
10/12/2022,131,15394.0,
10/13/2022,131,14996.0,
10/14/2022,131,15174.6,
10/15/2022,131,14930.9,
10/16/2022,131,14894.2,
10/17/2022,131,14605.9,
10/18/2022,131,13037.4,
10/19/2022,131,13342.9,
10/20/2022,131,10339.6,
10/21/2022,131,13673.1,
10/22/2022,131,10771.3,
10/23/2022,131,15144.5,
10/24/2022,131,14846.7,
10/25/2022,131,13998.7,
10/26/2022,131,9747.5,
10/27/2022,131,15892.0,
10/28/2022,131,9107.6,
10/29/2022,131,8819.5,
10/30/2022,131,8902.3,
10/31/2022,131,2849.1,
11/1/2022,131,6585.5,
11/2/2022,131,6898.5,
11/3/2022,131,7514.4,
11/4/2022,131,6436.1,
11/5/2022,131,3008.0,
11/6/2022,131,973.6,
11/7/2022,131,711.3,
11/8/2022,131,0.0,
11/9/2022,131,0.0,
11/10/2022,131,9464.3,
11/11/2022,131,7189.8,
11/12/2022,131,8302.1,
11/13/2022,131,9361.7,
11/14/2022,131,9037.6,
11/15/2022,131,12963.6,
1/1/2022,132,6837.7,
1/2/2022,132,3343.4,
1/3/2022,132,6479.7,
1/4/2022,132,3365.8,
1/5/2022,132,3079.2,
1/6/2022,132,5805.6,
1/7/2022,132,3104.8,
1/8/2022,132,5585.9,
1/9/2022,132,5877.8,
1/10/2022,132,5106.9,
1/11/2022,132,6264.0,
1/12/2022,132,4292.4,
1/13/2022,132,3533.2,
1/14/2022,132,3218.3,
1/15/2022,132,2071.7,
1/16/2022,132,5364.3,
1/17/2022,132,4735.7,
1/18/2022,132,7579.3,
1/19/2022,132,8036.4,
1/20/2022,132,8034.8,
1/21/2022,132,8171.5,
1/22/2022,132,9034.7,
1/23/2022,132,9046.2,
1/24/2022,132,8901.1,
1/25/2022,132,8827.0,
1/26/2022,132,9143.0,
1/27/2022,132,8859.1,
1/28/2022,132,8102.5,
1/29/2022,132,6162.3,
1/30/2022,132,9244.4,
1/31/2022,132,3800.5,
2/1/2022,132,10115.4,
2/2/2022,132,10157.3,
2/3/2022,132,9204.5,
2/4/2022,132,10010.9,
2/5/2022,132,8580.8,
2/6/2022,132,10038.2,
2/7/2022,132,10047.2,
2/8/2022,132,9779.2,
2/9/2022,132,8903.9,
2/10/2022,132,10049.2,
2/11/2022,132,9919.4,
2/12/2022,132,10135.5,
2/13/2022,132,10063.1,
2/14/2022,132,8727.2,
2/15/2022,132,8211.1,
2/16/2022,132,11611.1,
2/17/2022,132,10371.4,
2/18/2022,132,2064.4,
2/19/2022,132,2025.1,
2/20/2022,132,678.5,
2/21/2022,132,2173.6,
2/22/2022,132,3554.7,
2/23/2022,132,12199.9,
2/24/2022,132,4263.8,
2/25/2022,132,8808.8,
2/26/2022,132,1205.8,
2/27/2022,132,4660.1,
2/28/2022,132,12275.1,
3/1/2022,132,10370.3,
3/2/2022,132,10674.4,
3/3/2022,132,5652.3,
3/4/2022,132,4354.0,
3/5/2022,132,8232.9,
3/6/2022,132,11244.2,
3/7/2022,132,12928.1,
3/8/2022,132,13084.2,
3/9/2022,132,11864.1,
3/10/2022,132,13059.9,
3/11/2022,132,13552.8,
3/12/2022,132,13389.2,
3/13/2022,132,10734.7,
3/14/2022,132,13494.8,
3/15/2022,132,6631.2,
3/16/2022,132,13970.8,
3/17/2022,132,6764.1,
3/18/2022,132,12658.2,
3/19/2022,132,2394.4,
3/20/2022,132,2721.3,
3/21/2022,132,8746.8,
3/22/2022,132,13847.4,
3/23/2022,132,12567.9,
3/24/2022,132,13633.2,
3/25/2022,132,11574.0,
3/26/2022,132,13136.6,
3/27/2022,132,12068.0,
3/28/2022,132,5407.4,
3/29/2022,132,9852.3,
3/30/2022,132,11632.4,
3/31/2022,132,12733.9,
4/1/2022,132,14321.9,
4/2/2022,132,13500.2,
4/3/2022,132,12721.4,
4/4/2022,132,12576.9,
4/5/2022,132,15046.8,
4/6/2022,132,14943.3,
4/7/2022,132,14461.0,
4/8/2022,132,14634.8,
4/9/2022,132,15166.6,
4/10/2022,132,14605.0,
4/11/2022,132,9289.4,
4/12/2022,132,8778.0,
4/13/2022,132,9990.1,
4/14/2022,132,13191.2,
4/15/2022,132,12638.2,
4/16/2022,132,8798.5,
4/17/2022,132,10857.4,
4/18/2022,132,13610.6,
4/19/2022,132,13108.1,
4/20/2022,132,15850.2,
4/21/2022,132,5641.1,
4/22/2022,132,11725.4,
4/23/2022,132,16496.9,
4/24/2022,132,15227.3,
4/25/2022,132,14863.2,
4/26/2022,132,10208.8,
4/27/2022,132,15578.8,
4/28/2022,132,12530.0,
4/29/2022,132,16616.3,
4/30/2022,132,15977.0,
5/1/2022,132,12093.0,
5/2/2022,132,15924.5,
5/3/2022,132,16985.0,
5/4/2022,132,16491.6,
5/5/2022,132,14588.0,
5/6/2022,132,15911.0,
5/7/2022,132,16473.8,
5/8/2022,132,14727.5,
5/9/2022,132,12554.5,
5/10/2022,132,13117.9,
5/11/2022,132,5121.3,
5/12/2022,132,5679.6,
5/13/2022,132,16857.7,
5/14/2022,132,16706.4,
5/15/2022,132,13575.2,
5/16/2022,132,16597.9,
5/17/2022,132,16615.0,
5/18/2022,132,16105.9,
5/19/2022,132,13315.5,
5/20/2022,132,16720.0,
5/21/2022,132,17539.1,
5/22/2022,132,12325.8,
5/23/2022,132,14672.9,
5/24/2022,132,16897.3,
5/25/2022,132,14215.0,
5/26/2022,132,14856.6,
5/27/2022,132,14805.0,
5/28/2022,132,14729.4,
5/29/2022,132,15391.7,
5/30/2022,132,17152.1,
5/31/2022,132,17096.6,
6/1/2022,132,17061.5,
6/2/2022,132,14626.2,
6/3/2022,132,15250.2,
6/4/2022,132,13830.5,
6/5/2022,132,16756.4,
6/6/2022,132,17169.9,
6/7/2022,132,16748.1,
6/8/2022,132,16252.5,
6/9/2022,132,15361.2,
6/10/2022,132,16940.7,
6/11/2022,132,16791.1,
6/12/2022,132,15357.9,
6/13/2022,132,17853.3,
6/14/2022,132,17219.3,
6/15/2022,132,17318.7,
6/16/2022,132,17089.2,
6/17/2022,132,11929.7,
6/18/2022,132,17437.0,
6/19/2022,132,17118.2,
6/20/2022,132,16477.0,
6/21/2022,132,16824.9,
6/22/2022,132,10926.4,
6/23/2022,132,15379.2,
6/24/2022,132,16526.2,
6/25/2022,132,14669.7,
6/26/2022,132,16918.0,
6/27/2022,132,16951.2,
6/28/2022,132,16898.6,
6/29/2022,132,17284.7,
6/30/2022,132,14626.3,
7/1/2022,132,8739.9,
7/2/2022,132,17541.4,
7/3/2022,132,12820.8,
7/4/2022,132,11746.2,
7/5/2022,132,16934.1,
7/6/2022,132,16876.7,
7/7/2022,132,16997.6,
7/8/2022,132,16306.9,
7/9/2022,132,17149.6,
7/10/2022,132,16932.7,
7/11/2022,132,16788.4,
7/12/2022,132,16457.2,
7/13/2022,132,16746.8,
7/14/2022,132,16466.0,
7/15/2022,132,16504.9,
7/16/2022,132,16364.8,
7/17/2022,132,15506.2,
7/18/2022,132,10788.6,
7/19/2022,132,16016.7,
7/20/2022,132,16134.2,
7/21/2022,132,16588.4,
7/22/2022,132,16561.1,
7/23/2022,132,16444.4,
7/24/2022,132,16399.0,
7/25/2022,132,16144.2,
7/26/2022,132,15938.0,
7/27/2022,132,15168.4,
7/28/2022,132,14196.6,
7/29/2022,132,14009.6,
7/30/2022,132,13093.1,
7/31/2022,132,7938.7,
8/1/2022,132,10581.2,
8/2/2022,132,14303.2,
8/3/2022,132,14089.0,
8/4/2022,132,10965.8,
8/5/2022,132,9882.5,
8/6/2022,132,15488.0,
8/7/2022,132,15506.3,
8/8/2022,132,13728.5,
8/9/2022,132,14668.6,
8/10/2022,132,15255.8,
8/11/2022,132,15314.5,
8/12/2022,132,15346.2,
8/13/2022,132,15235.6,
8/14/2022,132,15415.0,
8/15/2022,132,14962.2,
8/16/2022,132,14434.0,
8/17/2022,132,11446.0,
8/18/2022,132,14149.4,
8/19/2022,132,14380.8,
8/20/2022,132,14216.0,
8/21/2022,132,14112.8,
8/22/2022,132,14332.3,
8/23/2022,132,14159.8,
8/24/2022,132,13332.2,
8/25/2022,132,13414.0,
8/26/2022,132,13681.2,
8/27/2022,132,12757.8,
8/28/2022,132,13694.9,
8/29/2022,132,13204.1,
8/30/2022,132,13108.5,
8/31/2022,132,14454.7,
9/1/2022,132,14208.6,
9/2/2022,132,13753.8,
9/3/2022,132,14125.7,
9/4/2022,132,13577.0,
9/5/2022,132,12935.1,
9/6/2022,132,12676.0,
9/7/2022,132,2882.3,
9/8/2022,132,10979.2,
9/9/2022,132,11910.2,
9/10/2022,132,5215.5,
9/11/2022,132,11068.3,
9/12/2022,132,12239.1,
9/13/2022,132,11475.5,
9/14/2022,132,14561.1,
9/15/2022,132,7991.9,
9/16/2022,132,19229.3,
9/17/2022,132,18714.9,
9/18/2022,132,8225.1,
9/19/2022,132,5237.1,
9/20/2022,132,20202.6,
9/21/2022,132,19208.6,
9/22/2022,132,20347.7,
9/23/2022,132,19599.7,
9/24/2022,132,18754.6,
9/25/2022,132,17693.5,
9/26/2022,132,17905.8,
9/27/2022,132,18304.2,
9/28/2022,132,18187.8,
9/29/2022,132,18178.2,
9/30/2022,132,17815.0,
10/1/2022,132,17546.3,
10/2/2022,132,17797.9,
10/3/2022,132,0.0,
10/4/2022,132,17271.7,
10/5/2022,132,16497.3,
10/6/2022,132,16144.6,
10/7/2022,132,16127.2,
10/8/2022,132,16027.4,
10/9/2022,132,16075.5,
10/10/2022,132,16015.9,
10/11/2022,132,15965.5,
10/12/2022,132,15433.0,
10/13/2022,132,15130.0,
10/14/2022,132,15231.4,
10/15/2022,132,14946.9,
10/16/2022,132,14957.9,
10/17/2022,132,14673.5,
10/18/2022,132,13081.8,
10/19/2022,132,13395.2,
10/20/2022,132,10319.3,
10/21/2022,132,13691.4,
10/22/2022,132,10642.6,
10/23/2022,132,15206.2,
10/24/2022,132,14890.0,
10/25/2022,132,14058.2,
10/26/2022,132,10335.4,
10/27/2022,132,16001.6,
10/28/2022,132,9164.2,
10/29/2022,132,8852.7,
10/30/2022,132,8956.0,
10/31/2022,132,2860.8,
11/1/2022,132,6606.9,
11/2/2022,132,6871.1,
11/3/2022,132,7412.7,
11/4/2022,132,6454.8,
11/5/2022,132,3048.5,
11/6/2022,132,947.6,
11/7/2022,132,711.0,
11/8/2022,132,0.0,
11/9/2022,132,0.0,
11/10/2022,132,9480.6,
11/11/2022,132,7248.1,
11/12/2022,132,8338.8,
